id;google_id;json_volume;previewlink;title;author_id;author_name;publisher;publisherdate;description;categories;pages;rating;language;image
564;yQx9_rch8A8C;https://www.googleapis.com/books/v1/volumes/yQx9_rch8A8C;http://books.google.com/books?id=yQx9_rch8A8C&printsec=frontcover&dq=Pearl+Harbor&hl=&cd=13&source=gbs_api;Attack on Pearl Harbor;339;Peter Darman;The Rosen Publishing Group;2012-12-15;Chronicles the Japanese war effort and early victories in the Pacific, highlighting the attack on Pearl Harbor.;{History};64;;en;http://books.google.com/books/content?id=yQx9_rch8A8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
565;_ezFKv10cbsC;https://www.googleapis.com/books/v1/volumes/_ezFKv10cbsC;http://books.google.com/books?id=_ezFKv10cbsC&printsec=frontcover&dq=Pearl+Harbor&hl=&cd=14&source=gbs_api;Pearl Harbor;340;Stephen Krensky;Simon and Schuster;2001-05-01;Offers young readers a guide to the events that led to the bombing of Pearl Harbor and the episodes that followed as a result of it.;"{""Juvenile Nonfiction""}";39;;en;http://books.google.com/books/content?id=_ezFKv10cbsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
566;6emHpu25hTEC;https://www.googleapis.com/books/v1/volumes/6emHpu25hTEC;http://books.google.com/books?id=6emHpu25hTEC&dq=Pearl+Harbor&hl=&cd=15&source=gbs_api;Pearl Harbor;341;Paul Dowswell;Heinemann-Raintree Library;2003;Detailed maps, primary sources, and stunning photographs bring alive pivotal days that literally changed the course of history. Readers learn about the detailed background and the consequences of these earthshaking events. Intriguing first-person accounts and fascinating details included in each book help readers understand these important events in contemporary history.;"{""Juvenile Nonfiction""}";47;;en;http://books.google.com/books/content?id=6emHpu25hTEC&printsec=frontcover&img=1&zoom=1&source=gbs_api
567;VTxNNAzuQC0C;https://www.googleapis.com/books/v1/volumes/VTxNNAzuQC0C;http://books.google.com/books?id=VTxNNAzuQC0C&printsec=frontcover&dq=Pearl+Harbor&hl=&cd=16&source=gbs_api;Pearl Harbor Amazing Facts!;342;Timothy B. Benford;Amer Book Pub;2001-05-01;Unique collection of odd, unusual, strange, interesting facts, and little-known items, vignettes, anecdotes, related to the Pearl Harbor attack. Includes 40 warnings, clues, hints. The most comprehensive collection ever of such material. Entertaining and educational.;{History};248;5;en;http://books.google.com/books/content?id=VTxNNAzuQC0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
568;lKLvAAAAMAAJ;https://www.googleapis.com/books/v1/volumes/lKLvAAAAMAAJ;http://books.google.com/books?id=lKLvAAAAMAAJ&q=Pearl+Harbor&dq=Pearl+Harbor&hl=&cd=17&source=gbs_api;Pearl Harbor;343;Susan Wels;Time Life Education;2001-05-01;"This chronicle of the events of December 7, 1941, in Pearl Harbor, Hawaii, offers a gripping account of the political, social, and military landscape leading up to that infamous day. Just in time for the summer release of the film ""Pearl Harbor"". Photos and illustrations.";{History};224;;en;http://books.google.com/books/content?id=lKLvAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
569;oIVHVVpdFbYC;https://www.googleapis.com/books/v1/volumes/oIVHVVpdFbYC;http://books.google.com/books?id=oIVHVVpdFbYC&pg=PA52&dq=Pearl+Harbor&hl=&cd=18&source=gbs_api;Pearl Harbor;344;Ray Merriam;Merriam Press;1999-03-01;;{};96;;en;http://books.google.com/books/content?id=oIVHVVpdFbYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
570;Q2UKN5daNHYC;https://www.googleapis.com/books/v1/volumes/Q2UKN5daNHYC;http://books.google.com/books?id=Q2UKN5daNHYC&printsec=frontcover&dq=Pearl+Harbor&hl=&cd=19&source=gbs_api;Day Of Deceit;345;Robert Stinnett;Simon and Schuster;2001-05-08;Using previously unreleased documents, the author reveals new evidence that FDR knew the attack on Pearl Harbor was coming and did nothing to prevent it.;{History};416;4.5;en;http://books.google.com/books/content?id=Q2UKN5daNHYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
572;2gLq2qN6oiIC;https://www.googleapis.com/books/v1/volumes/2gLq2qN6oiIC;http://books.google.com/books?id=2gLq2qN6oiIC&pg=PA153&dq=Pearl+Harbor&hl=&cd=21&source=gbs_api;The American Experience in World War II: Pearl Harbor in history and memory;347;Walter L. Hixson;Taylor & Francis;2003;First published in 2003. Routledge is an imprint of Taylor & Francis, an informa company.;{History};352;;en;http://books.google.com/books/content?id=2gLq2qN6oiIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
573;2oDSssk6MckC;https://www.googleapis.com/books/v1/volumes/2oDSssk6MckC;http://books.google.com/books?id=2oDSssk6MckC&pg=PA3&dq=Pearl+Harbor&hl=&cd=22&source=gbs_api;Final Secret of Pearl Harbor;348;Robert A. Theobald;Health Research Books;1996-09-01;A set of 3 booklets on the subject. Admiral Theobald's story is based on incontrovertible facts of the Washington contribution to the attack, perhaps on of the blackest episodes in American history. Also included John T. Flynn's and Husband E. Kimmel's.;"{""Pearl Harbor (Hawaii)"",""Attack on"",1941}";32;;en;http://books.google.com/books/content?id=2oDSssk6MckC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
574;85hvkBOzu1gC;https://www.googleapis.com/books/v1/volumes/85hvkBOzu1gC;http://books.google.com/books?id=85hvkBOzu1gC&q=Pearl+Harbor&dq=Pearl+Harbor&hl=&cd=23&source=gbs_api;Pearl Harbor;349;Charles A. Wills;Silver Burdett Pr;1991;Describes the events which led up to Japan's attack on Pearl Harbor in 1941, the attack itself, and U.S. reaction.;"{""Pearl Harbor (Hawaii)"",""Attack on"",1941}";64;;en;http://books.google.com/books/content?id=85hvkBOzu1gC&printsec=frontcover&img=1&zoom=1&source=gbs_api
575;PAW9hqzHy5gC;https://www.googleapis.com/books/v1/volumes/PAW9hqzHy5gC;http://books.google.com/books?id=PAW9hqzHy5gC&printsec=frontcover&dq=Pearl+Harbor&hl=&cd=24&source=gbs_api;Pearl Harbor: The Seeds and Fruits of Infamy;;;Ludwig von Mises Institute;2010;;{Japan};937;;en;http://books.google.com/books/content?id=PAW9hqzHy5gC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
576;PP9cOfO4vkYC;https://www.googleapis.com/books/v1/volumes/PP9cOfO4vkYC;http://books.google.com/books?id=PP9cOfO4vkYC&printsec=frontcover&dq=Pearl+Harbor&hl=&cd=25&source=gbs_api;Finding Pearl Harbor;351;Kate March;AuthorHouse;2011-12;"Over half a century after the event, we are marking the distruction or our naval fleet by the Empire of Japan.at Pearl Harbor, Hawaii. Part history and part mystery story, Finding Pearl Harbor is the first of five books about children growing up onthe home front during WorldWar II. Set in a small rural community the children are learning to cope with highly personal issues of their own when suddenly confronted with the possiblilty of war invading their isolated lives. Larry, the oldest, wants to join the army, but is charged with the care of his lttle sister, Molly, who firmly believes their mother is with the angels. Stella struggles to understand her strange gift of second sight. Ellen's mother seems bitterly unloving for no good reason. Barbara, sent from England to escape the bombs, works hard at settling into her new life. Roland handicapped, silent and brooding seeks ways to reach out to the others. Finding Pearl Harbor is fiction, but the events of World War II are carefully interwoven into the story. It is the children's task to come to terms with them in a world where they think ""nobody ever tells you anything.""";{History};260;;en;http://books.google.com/books/content?id=PP9cOfO4vkYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
577;kYWGFaNNuqMC;https://www.googleapis.com/books/v1/volumes/kYWGFaNNuqMC;http://books.google.com/books?id=kYWGFaNNuqMC&pg=PA35&dq=Pearl+Harbor&hl=&cd=26&source=gbs_api;Pearl Harbor;352;Susan E. Hamen;ABDO;2010-09-01;Presents the events leading up to the attack on Pearl Harbor, key players and happenings in the attack, and the event's effect on society and politics.;"{""Juvenile Nonfiction""}";112;;en;http://books.google.com/books/content?id=kYWGFaNNuqMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
578;kBJPpHrOeooC;https://www.googleapis.com/books/v1/volumes/kBJPpHrOeooC;http://books.google.com/books?id=kBJPpHrOeooC&pg=PA459&dq=Pearl+Harbor&hl=&cd=27&source=gbs_api;Pearl Harbor Countdown;;;Pelican Publishing;;;{};;3;en;http://books.google.com/books/content?id=kBJPpHrOeooC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
579;qIxqVkHl2SwC;https://www.googleapis.com/books/v1/volumes/qIxqVkHl2SwC;http://books.google.com/books?id=qIxqVkHl2SwC&printsec=frontcover&dq=Pearl+Harbor&hl=&cd=28&source=gbs_api;God's Samurai;354;Gordon William Prange;Potomac Books, Inc.;2004;Mitsuo Fuchida was the career aviator who led the attack on Pearl Harbor and participated in most of the fiercest battles of the Pacific war. A valuable record of major events, his life's story is also one of a man swept along by his times. Reared in the vanished culture of early twentieth-century Japan, war hero Fuchida returned home to become a simple farmer. After a scandalous love affair came his remarkable conversion to Christianity and years of touring the world as an evangelist. God's Samurai is a revealing, personal look at both the war and the century from the Japanese perspective.;"{""Biography & Autobiography""}";349;;en;http://books.google.com/books/content?id=qIxqVkHl2SwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
580;i2pjqLLmB1wC;https://www.googleapis.com/books/v1/volumes/i2pjqLLmB1wC;http://books.google.com/books?id=i2pjqLLmB1wC&printsec=frontcover&dq=Pearl+Harbor&hl=&cd=29&source=gbs_api;From Pearl Harbor to Saigon;355;Toshio Whelchel;Verso;1999;Among Vietnam veterans, Japanese Americans have remained largely silent about their wartime experiences. Until now. In this groundbreaking book, many of them talk for the first time about their struggle for identity in the US and how this affected their participation in the Vietnam War.;{History};203;;en;http://books.google.com/books/content?id=i2pjqLLmB1wC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
581;4MQ5rL0ThYUC;https://www.googleapis.com/books/v1/volumes/4MQ5rL0ThYUC;http://books.google.com/books?id=4MQ5rL0ThYUC&pg=PA153&dq=Pearl+Harbor&hl=&cd=30&source=gbs_api;Staff Ride Handbook for the Attack on Pearl Harbor, 7 December 1941;;;DIANE Publishing;2005;;{Japan};163;5;en;http://books.google.com/books/content?id=4MQ5rL0ThYUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
617;I6ZePgAACAAJ;https://www.googleapis.com/books/v1/volumes/I6ZePgAACAAJ;http://books.google.com/books?id=I6ZePgAACAAJ&dq=Ruth&hl=&cd=1&source=gbs_api;Ruth;390;Robert D. Holmstedt;;2010-01;Rather than devote space to the type of theological and exegetical comments found in most commentaries, this series focuses on the Hebrew text and its related issues, syntactic and otherwise. The volumes serve as prequels to commentary proper, providing guides to understanding the linguistic characteristics of the texts from which the messages of the texts may then be derived. In addition to this, Ruth, the newest volume in the series, handbooks on Amos, Genesis 1-11, and Jonah are also now available.;{Religion};226;;en;http://books.google.com/books/content?id=I6ZePgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
582;Id_T2xBuoocC;https://www.googleapis.com/books/v1/volumes/Id_T2xBuoocC;http://books.google.com/books?id=Id_T2xBuoocC&printsec=frontcover&dq=Pearl+Harbor&hl=&cd=31&source=gbs_api;Britain, Japan and Pearl Harbor;357;Antony Best;Psychology Press;1995;Recent controversies about Pearl Harbour have highlighted the need for a new assessment of British policy towards Japan during the period leading up to the Pacific War. Britain, Japan and Pearl Harbour provides a thorough and authoritative account of British efforts to avert conflict with Japan, and makes use of the most recently released material from British archives, including information from intelligence sources. This is the most comprehensive study so far of British policy towards East Asia in this period. It illustrates the extent of British weakness in the region and the degree to which the constant need to appease American opinion hamstrung Britain's ability to achieve an understanding with Japan.;"{""Social Science""}";260;;en;http://books.google.com/books/content?id=Id_T2xBuoocC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
583;3BQtDMmEuL4C;https://www.googleapis.com/books/v1/volumes/3BQtDMmEuL4C;http://books.google.com/books?id=3BQtDMmEuL4C&pg=PA69&dq=Pearl+Harbor&hl=&cd=32&source=gbs_api;Pearl Harbor Casualties;344;Ray Merriam;Merriam Press;1999-01-01;;"{""Biography & Autobiography""}";71;;en;http://books.google.com/books/content?id=3BQtDMmEuL4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
584;Ppc2TjrMBocC;https://www.googleapis.com/books/v1/volumes/Ppc2TjrMBocC;http://books.google.com/books?id=Ppc2TjrMBocC&printsec=frontcover&dq=Pearl+Harbor&hl=&cd=33&source=gbs_api;A Date Which Will Live;358;Emily S. Rosenberg;Duke University Press;2003-08-25;"December 7, 1941--the date of Japan's surprise attack on the U.S. fleet at Pearl Harbor--is ""a date which will live"" in American history and memory, but the stories that ""will live"" and the meanings assigned to them are hardly settled or singular. In movies, books, and magazines, at memorial sites, in ceremonies, and on television and the internet, Pearl Harbor lives in a thousand guises and symbolizes dozens of historical lessons. A Date Which Will Live examines Pearl Harbor in American history and memory. Historian Emily S. Rosenberg does not try to determine the truth of this iconic event, but rather to explore the variety of cultural meanings--and political contests--that have been attached to the words ""Pearl Harbor."" Rosenberg considers the emergence of Pearl Harbor symbolism from multiple perspectives: as the day of infamy that upended ideas of U.S. military preparedness, the attack that opened a ""back-door"" for U.S. involvement in World War II, a commemorated event, and a rupture in American-Japanese relations. She explores the numerous, overlapping cultural contexts that have contributed to Pearl Harbor's resurgence in American memory since the fiftieth-year anniversary in 1991. Among these she identifies a ""memory boom"" in American culture, the movement to exonerate commanders Admiral Husband Kimmel and General Walter Short, and the political mobilization of various groups during the culture and history ""wars"" of the 1990s, as well as the effect of the blockbuster movie Titanic in propelling historical spectacles such as the film Pearl Harbor to theater screens. Rosenberg also discusses the use of Pearl Harbor as a historical frame for understanding the events of September 11, 2001.";{History};236;3;en;http://books.google.com/books/content?id=Ppc2TjrMBocC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
585;Q9TzvUcZn-gC;https://www.googleapis.com/books/v1/volumes/Q9TzvUcZn-gC;http://books.google.com/books?id=Q9TzvUcZn-gC&dq=Pearl+Harbor&hl=&cd=34&source=gbs_api;Pearl Harbor;359;Richard Tames;Capstone Classroom;2006;Traces the rise of Japan as a military power and the emergence of the United States as a world superpower that found itself drawn into World War II after the attack on Pearl Harbor.;"{""Juvenile Nonfiction""}";32;;en;http://books.google.com/books/content?id=Q9TzvUcZn-gC&printsec=frontcover&img=1&zoom=1&source=gbs_api
586;qPxmAAAAMAAJ;https://www.googleapis.com/books/v1/volumes/qPxmAAAAMAAJ;http://books.google.com/books?id=qPxmAAAAMAAJ&q=Pearl+Harbor&dq=Pearl+Harbor&hl=&cd=35&source=gbs_api;I Attacked Pearl Harbor;360;Kazuo Sakamaki;;1949;The commander of one of the Japanese midget submarines which took part in the attack on Pearl Harbor tells of his experiences during the operation and as a prisoner of war.;"{""World War"",1939-1945}";133;;en;http://books.google.com/books/content?id=qPxmAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
587;KHAKluf3P3MC;https://www.googleapis.com/books/v1/volumes/KHAKluf3P3MC;http://books.google.com/books?id=KHAKluf3P3MC&q=Pearl+Harbor&dq=Pearl+Harbor&hl=&cd=36&source=gbs_api;Pearl Harbor;361;Nathaniel Harris;B T Batsford Limited;1986-01-01;Examines the Japanese attack on Pearl Harbor, delving into its background, planning, possible reasons for success, and aftermath.;{History};64;;en;http://books.google.com/books/content?id=KHAKluf3P3MC&printsec=frontcover&img=1&zoom=1&source=gbs_api
588;Mf4bLuje8gYC;https://www.googleapis.com/books/v1/volumes/Mf4bLuje8gYC;http://books.google.com/books?id=Mf4bLuje8gYC&pg=PA130&dq=Pearl+Harbor&hl=&cd=37&source=gbs_api;Defenseless: The Political Sabotage of Pearl Harbor;362;Jack Lambert Norman Polmar;;;;{};;;en;http://books.google.com/books/content?id=Mf4bLuje8gYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
589;XxxREt597MMC;https://www.googleapis.com/books/v1/volumes/XxxREt597MMC;http://books.google.com/books?id=XxxREt597MMC&printsec=frontcover&dq=Pearl+Harbor&hl=&cd=38&source=gbs_api;Pearl Harbor, Hiroshima & Beyond;363;Arch B. Taylor;Trafford Publishing;2005;''The nuclear bombing of Japan was not needed to end the war. What it says about the soul of America is the real story. This book should be read by everyone, '' says Bruce Gagnon, Coordinator of www.space4peace.com.;{History};106;;en;http://books.google.com/books/content?id=XxxREt597MMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
590;aqR7AgAAQBAJ;https://www.googleapis.com/books/v1/volumes/aqR7AgAAQBAJ;http://books.google.com/books?id=aqR7AgAAQBAJ&pg=PA2&dq=Pearl+Harbor&hl=&cd=39&source=gbs_api;Pearl Harbor;364;Tamara L. Britton;ABDO Publishing Company;2010-09-01;Explore national symbols through which American values and principles are expressed. This book assists children in understanding the cultural importance of this icon, the history, and why itÍs associated with national identity.;"{""Juvenile Nonfiction""}";32;;en;http://books.google.com/books/content?id=aqR7AgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
591;QrdxdidE6PIC;https://www.googleapis.com/books/v1/volumes/QrdxdidE6PIC;http://books.google.com/books?id=QrdxdidE6PIC&pg=PA68&dq=Pearl+Harbor&hl=&cd=40&source=gbs_api;Pearl Harbor;365;Percy L. Greaves, Jr.;Ludwig von Mises Institute;;;{};;;en;http://books.google.com/books/content?id=QrdxdidE6PIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
592;r-upDAAAQBAJ;https://www.googleapis.com/books/v1/volumes/r-upDAAAQBAJ;http://books.google.com/books?id=r-upDAAAQBAJ&pg=PA259&dq=The+Woman+in+Cabin+10&hl=&cd=1&source=gbs_api;The Woman in Cabin 10;366;Ruth Ware;Simon and Schuster;2016-07-19;INSTANT NEW YORK TIMES AND USA TODAY BESTSELLER FROM THE AUTHOR OF IN A DARK, DARK WOOD Featured in TheSkimm An Entertainment Weekly “Summer Must List” Pick A New York Post “Summer Must-Read” Pick Included in Summer Book Guides from Bustle, Oprah.com, PureWow, and USA TODAY From New York Times bestselling author of the “twisty-mystery” (Vulture) novel In a Dark, Dark Wood, comes The Woman in Cabin 10, an equally suspenseful and haunting novel from Ruth Ware—this time, set at sea. In this tightly wound, enthralling story reminiscent of Agatha Christie’s works, Lo Blacklock, a journalist who writes for a travel magazine, has just been given the assignment of a lifetime: a week on a luxury cruise with only a handful of cabins. The sky is clear, the waters calm, and the veneered, select guests jovial as the exclusive cruise ship, the Aurora, begins her voyage in the picturesque North Sea. At first, Lo’s stay is nothing but pleasant: the cabins are plush, the dinner parties are sparkling, and the guests are elegant. But as the week wears on, frigid winds whip the deck, gray skies fall, and Lo witnesses what she can only describe as a dark and terrifying nightmare: a woman being thrown overboard. The problem? All passengers remain accounted for—and so, the ship sails on as if nothing has happened, despite Lo’s desperate attempts to convey that something (or someone) has gone terribly, terribly wrong… With surprising twists, spine-tingling turns, and a setting that proves as uncomfortably claustrophobic as it is eerily beautiful, Ruth Ware offers up another taut and intense read in The Woman in Cabin 10—one that will leave even the most sure-footed reader restlessly uneasy long after the last page is turned.;{Fiction};352;3.5;en;http://books.google.com/books/content?id=r-upDAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
618;WliDJWpTFmsC;https://www.googleapis.com/books/v1/volumes/WliDJWpTFmsC;http://books.google.com/books?id=WliDJWpTFmsC&printsec=frontcover&dq=Ruth&hl=&cd=2&source=gbs_api;Ruth;391;Katharine Doob Sakenfeld;Westminster John Knox Press;;;{};;4;en;http://books.google.com/books/content?id=WliDJWpTFmsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
593;BPjyCAAAQBAJ;https://www.googleapis.com/books/v1/volumes/BPjyCAAAQBAJ;http://books.google.com/books?id=BPjyCAAAQBAJ&dq=The+Woman+in+Cabin+10&hl=&cd=2&source=gbs_api;The Good Liar;367;Nicholas Searle;HarperCollins;2016-02-02;“A superb thriller and a truly engrossing read.”—Ruth Ware, New York Times bestselling author of In a Dark, Dark Wood and The Woman in Cabin 10 When Roy meets a wealthy widow online, he can hardly believe his luck. Just like Patricia Highsmith’s Tom Ripley, Roy is a man who lives to deceive—and everything about Betty suggests she’s an easy mark. He’s confident that his scheme to swindle her will be a success. After all, he’s done this before. Sure enough, Betty soon lets Roy move into her beautiful home, seemingly blind to the web of lies he’s woven around her. But who is Roy, really? Spanning almost a century, this stunning and suspenseful feat of storytelling interweaves the present with the past. As the clock turns back and the years fall away, long-hidden secrets are forced into the light. Some things can never be forgotten. Or forgiven.;{Fiction};352;4;en;http://books.google.com/books/content?id=BPjyCAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
594;VCGyAAAACAAJ;https://www.googleapis.com/books/v1/volumes/VCGyAAAACAAJ;http://books.google.com/books?id=VCGyAAAACAAJ&dq=The+Woman+in+Cabin+10&hl=&cd=3&source=gbs_api;Ishulli I thesarit;368;Robert Stevenson;;2005;While going through the possessions of a deceased guest who owed them money, the mistress of the inn and her son find a treasure map that leads to a pirate fortune as well as great danger.;{};178;;en;
595;aIOSBQAAQBAJ;https://www.googleapis.com/books/v1/volumes/aIOSBQAAQBAJ;http://books.google.com/books?id=aIOSBQAAQBAJ&dq=The+Woman+in+Cabin+10&hl=&cd=4&source=gbs_api;In a Dark, Dark Wood;366;Ruth Ware;Simon and Schuster;2015-08-04;AUTHOR OF THE WOMAN IN CABIN 10 INSTANT NEW YORK TIMES, USA TODAY, AND LOS ANGELES TIMES BESTSELLER SOON TO BE A MAJOR MOTION PICTURE An NPR Best Book of the Year, 2015 A ShelfAwareness Best Book of the Year, 2015 An Entertainment Weekly Summer Books Pick A Buzzfeed “31 Books to Get Excited About this Summer” Pick A Publishers Weekly “Top Ten Mysteries and Thrillers” Pick A BookReporter Summer Reading Pick A New York Post “Best Novels to Read this Summer” Pick A Shelf Awareness “Book Expo America 2015 Buzz Book” Pick What should be a cozy and fun-filled weekend deep in the English countryside takes a sinister turn in Ruth Ware’s suspenseful, compulsive, and darkly twisted psychological thriller. Leonora, known to some as Lee and others as Nora, is a reclusive crime writer, unwilling to leave her “nest” of an apartment unless it is absolutely necessary. When a friend she hasn’t seen or spoken to in years unexpectedly invites Nora (Lee?) to a weekend away in an eerie glass house deep in the English countryside, she reluctantly agrees to make the trip. Forty-eight hours later, she wakes up in a hospital bed injured but alive, with the knowledge that someone is dead. Wondering not “what happened?” but “what have I done?”, Nora (Lee?) tries to piece together the events of the past weekend. Working to uncover secrets, reveal motives, and find answers, Nora (Lee?) must revisit parts of herself that she would much rather leave buried where they belong: in the past. In the tradition of Paula Hawkins's instant New York Times bestseller The Girl On the Train and S. J. Watson’s riveting national sensation Before I Go To Sleep, this gripping literary debut from UK novelist Ruth Ware will leave you on the edge of your seat through the very last page.;{Fiction};320;3.5;en;http://books.google.com/books/content?id=aIOSBQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
596;__apCwAAQBAJ;https://www.googleapis.com/books/v1/volumes/__apCwAAQBAJ;http://books.google.com/books?id=__apCwAAQBAJ&dq=The+Woman+in+Cabin+10&hl=&cd=5&source=gbs_api;Arrowood;369;Laura McHugh;Random House;2016-08-11;'Kept me guessing and re-guessing all the way to its inexorable conclusion' Ruth Ware, Sunday Times bestselling author of The Woman in Cabin 10. ‘Superb and subtle psychological suspense, and a compelling mystery, too . . . I thought I knew who did it, but I was wrong—four times’ Lee Child ‘This robust, old-fashioned gothic mystery has everything you’re looking for: a creepy old house, a tenant with a secret history, and even a few ghosts. Laura McHugh’s novel sits at the intersection of memory and history, astutely asking whether we carry the past or it carries us’Jodi Picoult Arrowood is the grandest of historical houses lining the Mississippi. It has its own stories and ghostly presence: it’s where two small twin girls were abducted ten years ago... Now, Arden has returned to her childhood home determined to establish what really happened to her sisters that traumatic summer. But the house and the surrounding town hold their secrets close - and the truth, when Arden finds it, is more devastating than she ever could have imagined. Family lies, buried secrets and a terrifying truth lie at the heart of this brilliant and haunting crime novel.;{Fiction};384;;en;http://books.google.com/books/content?id=__apCwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
597;7dYTAAAAIAAJ;https://www.googleapis.com/books/v1/volumes/7dYTAAAAIAAJ;http://books.google.com/books?id=7dYTAAAAIAAJ&q=The+Woman+in+Cabin+10&dq=The+Woman+in+Cabin+10&hl=&cd=6&source=gbs_api;The Woman's Book;;;;1894;;"{""Home economics""}";;;en;http://books.google.com/books/content?id=7dYTAAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
598;S69bAAAAQAAJ;https://www.googleapis.com/books/v1/volumes/S69bAAAAQAAJ;http://books.google.com/books?id=S69bAAAAQAAJ&pg=PA349&dq=The+Woman+in+Cabin+10&hl=&cd=7&source=gbs_api;Reports from Committees;371;Great Britain. Parliament. House of Commons;;1859;;{};;;en;http://books.google.com/books/content?id=S69bAAAAQAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
599;2yZpAAAAcAAJ;https://www.googleapis.com/books/v1/volumes/2yZpAAAAcAAJ;http://books.google.com/books?id=2yZpAAAAcAAJ&pg=PA134&dq=The+Woman+in+Cabin+10&hl=&cd=8&source=gbs_api;Uncle Tom's Cabin;372;Harriet Beecher Stowe;;1853;;{};443;;en;http://books.google.com/books/content?id=2yZpAAAAcAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
600;pFQSAAAAYAAJ;https://www.googleapis.com/books/v1/volumes/pFQSAAAAYAAJ;http://books.google.com/books?id=pFQSAAAAYAAJ&pg=PA84&dq=The+Woman+in+Cabin+10&hl=&cd=9&source=gbs_api;Parliamentary Papers, House of Commons and Command;371;Great Britain. Parliament. House of Commons;;1836;;{Legislation};;;en;http://books.google.com/books/content?id=pFQSAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
601;PtsFBwAAQBAJ;https://www.googleapis.com/books/v1/volumes/PtsFBwAAQBAJ;http://books.google.com/books?id=PtsFBwAAQBAJ&pg=PT214&dq=The+Woman+in+Cabin+10&hl=&cd=10&source=gbs_api;Suffragists in an Imperial Age;373;Allison L. Sneider;Oxford University Press;2008-02-04;"In 1899, Carrie Chapman Catt, who succeeded Susan B. Anthony as head of the National American Women Suffrage Association, argued that it was the ""duty"" of U.S. women to help lift the inhabitants of its new island possessions up from ""barbarism"" to ""civilization,"" a project that would presumably demonstrate the capacity of U.S. women for full citizenship and political rights. Catt, like many suffragists in her day, was well-versed in the language of empire, and infused the cause of suffrage with imperialist zeal in public debate. Unlike their predecessors, who were working for votes for women within the context of slavery and abolition, the next generation of suffragists argued their case against the backdrop of the U.S. expansionism into Indian and Mormon territory at home as well as overseas in the Philippines, Puerto Rico, and Hawaii. In this book, Allison L. Sneider carefully examines these simultaneous political movements--woman suffrage and American imperialism--as inextricably intertwined phenomena, instructively complicating the histories of both.";"{""Social Science""}";224;;en;http://books.google.com/books/content?id=PtsFBwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
602;Z02SyFbhDMAC;https://www.googleapis.com/books/v1/volumes/Z02SyFbhDMAC;http://books.google.com/books?id=Z02SyFbhDMAC&pg=PT121&dq=The+Woman+in+Cabin+10&hl=&cd=11&source=gbs_api;Gender, Race and Family in Nineteenth Century America;374;R. Fraser;Springer;2012-11-16;Sarah Hicks Williams was the northern-born wife of an antebellum slaveholder. Rebecca Fraser traces her journey as she relocates to Clifton Grove, the Williams' slaveholding plantation, presenting her with complex dilemmas as she reconciled her new role as plantation mistress to the gender script she had been raised with in the North.;{History};218;;en;http://books.google.com/books/content?id=Z02SyFbhDMAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
